start_date_yyyymmdd,start_station_name,start_station_id,end_date_yyyymmdd,end_station_name,end_station_id,duration
2014-07-10,Harry Bridges Plaza (Ferry Building),50,2014-07-10,Embarcadero at Sansome,60,395
2014-07-10,Market at 4th,76,2014-07-10,San Francisco Caltrain 2 (330 Townsend),69,374
2014-07-10,South Van Ness at Market,66,2014-07-10,San Francisco Caltrain 2 (330 Townsend),69,691
2014-07-10,Embarcadero at Bryant,54,2014-07-10,San Francisco Caltrain (Townsend at 4th),70,320
2014-07-10,2nd at South Park,64,2014-07-10,San Francisco Caltrain (Townsend at 4th),70,335
2014-07-10,Market at Sansome,77,2014-07-10,2nd at South Park,64,426
2014-07-10,San Francisco Caltrain 2 (330 Townsend),69,2014-07-10,Harry Bridges Plaza (Ferry Building),50,682
2014-07-10,Market at Sansome,77,2014-07-10,2nd at South Park,64,382
2014-07-10,Clay at Battery,41,2014-07-10,Powell Street BART,39,436
2014-07-10,Grant Avenue at Columbus Avenue,73,2014-07-10,Embarcadero at Folsom,51,647
2014-07-10,San Francisco Caltrain (Townsend at 4th),70,2014-07-10,Clay at Battery,41,868
2014-07-10,San Antonio Shopping Center,31,2014-07-10,San Antonio Caltrain Station,29,215
2014-07-10,San Francisco Caltrain (Townsend at 4th),70,2014-07-10,Market at 10th,67,993
2014-07-10,2nd at Townsend,61,2014-07-10,Howard at 2nd,63,281
2014-07-10,Harry Bridges Plaza (Ferry Building),50,2014-07-10,Howard at 2nd,63,424
2014-07-10,Temporary Transbay Terminal (Howard at Beale),55,2014-07-10,5th at Howard,57,393
2014-07-10,Embarcadero at Folsom,51,2014-07-10,Steuart at Market,74,154
2014-07-10,Powell at Post (Union Square),71,2014-07-10,Commercial at Montgomery,45,248
2014-07-10,Civic Center BART (7th at Market),72,2014-07-10,Civic Center BART (7th at Market),72,3279
2014-07-10,Grant Avenue at Columbus Avenue,73,2014-07-10,San Francisco Caltrain 2 (330 Townsend),69,776
2014-07-10,Post at Kearny,47,2014-07-10,Market at 4th,76,278
2014-07-10,San Francisco City Hall,58,2014-07-10,Steuart at Market,74,704
2014-07-10,Howard at 2nd,63,2014-07-10,San Francisco Caltrain (Townsend at 4th),70,395
2014-07-10,Steuart at Market,74,2014-07-10,Embarcadero at Sansome,60,443
2014-07-10,San Francisco Caltrain (Townsend at 4th),70,2014-07-10,Steuart at Market,74,746
2014-07-10,Market at 10th,67,2014-07-10,Townsend at 7th,65,402
2014-07-10,Civic Center BART (7th at Market),72,2014-07-10,Market at 4th,76,1366
2014-07-10,San Jose Diridon Caltrain Station,2,2014-07-10,Paseo de San Antonio,7,520
2014-07-10,Market at Sansome,77,2014-07-10,Broadway St at Battery St,82,443
2014-07-10,San Francisco Caltrain (Townsend at 4th),70,2014-07-10,San Francisco Caltrain (Townsend at 4th),70,118
2014-07-10,Market at 4th,76,2014-07-10,Harry Bridges Plaza (Ferry Building),50,667
2014-07-10,Temporary Transbay Terminal (Howard at Beale),55,2014-07-10,Spear at Folsom,49,230
2014-07-10,Market at 4th,76,2014-07-10,Harry Bridges Plaza (Ferry Building),50,839
2014-07-10,Temporary Transbay Terminal (Howard at Beale),55,2014-07-10,2nd at Townsend,61,603
2014-07-10,San Jose Diridon Caltrain Station,2,2014-07-10,St James Park,13,481
2014-07-10,Temporary Transbay Terminal (Howard at Beale),55,2014-07-10,Embarcadero at Sansome,60,780
2014-07-10,Civic Center BART (7th at Market),72,2014-07-10,Townsend at 7th,65,446
2014-07-10,Civic Center BART (7th at Market),72,2014-07-10,Clay at Battery,41,614
2014-07-10,2nd at Townsend,61,2014-07-10,Clay at Battery,41,680
2014-07-10,Steuart at Market,74,2014-07-10,2nd at Townsend,61,483
2014-07-10,San Francisco Caltrain 2 (330 Townsend),69,2014-07-10,5th at Howard,57,388
2014-07-10,Spear at Folsom,49,2014-07-10,2nd at Townsend,61,479
2014-07-10,Grant Avenue at Columbus Avenue,73,2014-07-10,Market at Sansome,77,496
2014-07-10,Harry Bridges Plaza (Ferry Building),50,2014-07-10,2nd at Townsend,61,577
2014-07-10,Mechanics Plaza (Market at Battery),75,2014-07-10,Commercial at Montgomery,45,285
2014-07-10,Beale at Market,56,2014-07-10,Embarcadero at Vallejo,48,290
2014-07-10,Beale at Market,56,2014-07-10,San Francisco Caltrain (Townsend at 4th),70,535
2014-07-10,Davis at Jackson,42,2014-07-10,2nd at Townsend,61,595
2014-07-10,Market at Sansome,77,2014-07-10,2nd at Folsom,62,393
2014-07-10,Market at 10th,67,2014-07-10,Commercial at Montgomery,45,708
2014-07-10,San Francisco Caltrain (Townsend at 4th),70,2014-07-10,Market at Sansome,77,628
2014-07-10,Broadway St at Battery St,82,2014-07-10,Beale at Market,56,349
2014-07-10,San Francisco Caltrain 2 (330 Townsend),69,2014-07-10,2nd at Folsom,62,415
2014-07-10,Temporary Transbay Terminal (Howard at Beale),55,2014-07-10,Market at 4th,76,463
2014-07-10,Market at Sansome,77,2014-07-10,2nd at South Park,64,375
2014-07-10,Golden Gate at Polk,59,2014-07-10,Howard at 2nd,63,794
2014-07-10,San Francisco Caltrain 2 (330 Townsend),69,2014-07-10,Townsend at 7th,65,198
2014-07-10,San Francisco Caltrain (Townsend at 4th),70,2014-07-10,Market at 4th,76,544
2014-07-10,South Van Ness at Market,66,2014-07-10,Mechanics Plaza (Market at Battery),75,710
2014-07-10,2nd at Folsom,62,2014-07-10,Embarcadero at Folsom,51,339
2014-07-10,San Francisco Caltrain (Townsend at 4th),70,2014-07-10,Howard at 2nd,63,432
2014-07-10,San Francisco Caltrain 2 (330 Townsend),69,2014-07-10,2nd at Folsom,62,405
2014-07-10,San Francisco Caltrain 2 (330 Townsend),69,2014-07-10,Market at Sansome,77,727
2014-07-10,Mezes Park,83,2014-07-10,Redwood City Caltrain Station,22,361
2014-07-10,Temporary Transbay Terminal (Howard at Beale),55,2014-07-10,Embarcadero at Vallejo,48,410
2014-07-10,San Francisco Caltrain 2 (330 Townsend),69,2014-07-10,Washington at Kearny,46,556
2014-07-10,San Francisco Caltrain 2 (330 Townsend),69,2014-07-10,Steuart at Market,74,539
2014-07-10,San Francisco Caltrain 2 (330 Townsend),69,2014-07-10,Harry Bridges Plaza (Ferry Building),50,506
2014-07-10,San Francisco Caltrain 2 (330 Townsend),69,2014-07-10,Embarcadero at Folsom,51,619
2014-07-10,Ryland Park,84,2014-07-10,San Jose Diridon Caltrain Station,2,815
2014-07-10,Yerba Buena Center of the Arts (3rd @ Howard),68,2014-07-10,Market at 10th,67,591
2014-07-10,Beale at Market,56,2014-07-10,Temporary Transbay Terminal (Howard at Beale),55,122
2014-07-10,San Francisco Caltrain (Townsend at 4th),70,2014-07-10,2nd at Townsend,61,238
2014-07-10,Harry Bridges Plaza (Ferry Building),50,2014-07-10,San Francisco Caltrain 2 (330 Townsend),69,804
2014-07-10,Powell at Post (Union Square),71,2014-07-10,San Francisco Caltrain (Townsend at 4th),70,543
2014-07-10,San Francisco Caltrain (Townsend at 4th),70,2014-07-10,Mechanics Plaza (Market at Battery),75,920
2014-07-10,2nd at South Park,64,2014-07-10,Harry Bridges Plaza (Ferry Building),50,556
2014-07-10,Steuart at Market,74,2014-07-10,Davis at Jackson,42,200
2014-07-10,San Francisco Caltrain (Townsend at 4th),70,2014-07-10,Commercial at Montgomery,45,885
2014-07-10,Embarcadero at Bryant,54,2014-07-10,Commercial at Montgomery,45,518
2014-07-10,San Jose Diridon Caltrain Station,2,2014-07-10,Adobe on Almaden,5,206
2014-07-10,Mountain View Caltrain Station,28,2014-07-10,Castro Street and El Camino Real,32,364
2014-07-10,Temporary Transbay Terminal (Howard at Beale),55,2014-07-10,Market at 10th,67,1026
2014-07-10,Powell at Post (Union Square),71,2014-07-10,Howard at 2nd,63,825
2014-07-10,SJSU - San Salvador at 9th,16,2014-07-10,Adobe on Almaden,5,480
2014-07-10,Townsend at 7th,65,2014-07-10,Temporary Transbay Terminal (Howard at Beale),55,704
2014-07-10,Beale at Market,56,2014-07-10,Embarcadero at Sansome,60,486
2014-07-10,Market at 4th,76,2014-07-10,San Francisco Caltrain 2 (330 Townsend),69,426
2014-07-10,Steuart at Market,74,2014-07-10,Embarcadero at Vallejo,48,314
2014-07-10,Market at Sansome,77,2014-07-10,2nd at Folsom,62,248
2014-07-10,San Francisco Caltrain 2 (330 Townsend),69,2014-07-10,5th at Howard,57,330
2014-07-10,San Francisco Caltrain 2 (330 Townsend),69,2014-07-10,5th at Howard,57,328
2014-07-10,San Francisco Caltrain 2 (330 Townsend),69,2014-07-10,Davis at Jackson,42,784
2014-07-10,San Francisco Caltrain 2 (330 Townsend),69,2014-07-10,Embarcadero at Sansome,60,1080
2014-07-10,Harry Bridges Plaza (Ferry Building),50,2014-07-10,2nd at Townsend,61,464
2014-07-10,Temporary Transbay Terminal (Howard at Beale),55,2014-07-10,Howard at 2nd,63,201
2014-07-10,Temporary Transbay Terminal (Howard at Beale),55,2014-07-10,Townsend at 7th,65,999
2014-07-10,Harry Bridges Plaza (Ferry Building),50,2014-07-10,2nd at Townsend,61,607
2014-07-10,Harry Bridges Plaza (Ferry Building),50,2014-07-10,2nd at Townsend,61,456
2014-07-10,San Francisco Caltrain 2 (330 Townsend),69,2014-07-10,Embarcadero at Folsom,51,514
2014-07-10,Grant Avenue at Columbus Avenue,73,2014-07-10,Beale at Market,56,401
2014-07-10,San Francisco Caltrain (Townsend at 4th),70,2014-07-10,Embarcadero at Bryant,54,548
2014-07-10,San Francisco Caltrain 2 (330 Townsend),69,2014-07-10,Townsend at 7th,65,200
2014-07-10,Civic Center BART (7th at Market),72,2014-07-10,South Van Ness at Market,66,294
2014-07-10,2nd at South Park,64,2014-07-10,Townsend at 7th,65,467
2014-07-10,Beale at Market,56,2014-07-10,Commercial at Montgomery,45,194
2014-07-10,Civic Center BART (7th at Market),72,2014-07-10,Townsend at 7th,65,483
2014-07-10,Golden Gate at Polk,59,2014-07-10,Market at 10th,67,227
2014-07-10,5th at Howard,57,2014-07-10,South Van Ness at Market,66,606
2014-07-10,Market at Sansome,77,2014-07-10,2nd at South Park,64,437
2014-07-10,Cowper at University,37,2014-07-10,Palo Alto Caltrain Station,34,293
2014-07-10,San Francisco Caltrain 2 (330 Townsend),69,2014-07-10,Townsend at 7th,65,253
2014-07-10,San Francisco Caltrain 2 (330 Townsend),69,2014-07-10,Golden Gate at Polk,59,774
2014-07-10,San Francisco Caltrain 2 (330 Townsend),69,2014-07-10,Golden Gate at Polk,59,621
2014-07-10,San Francisco Caltrain 2 (330 Townsend),69,2014-07-10,Embarcadero at Folsom,51,581
2014-07-10,2nd at South Park,64,2014-07-10,San Francisco Caltrain (Townsend at 4th),70,327
2014-07-10,San Francisco Caltrain 2 (330 Townsend),69,2014-07-10,Civic Center BART (7th at Market),72,595
2014-07-10,Temporary Transbay Terminal (Howard at Beale),55,2014-07-10,2nd at Townsend,61,364
2014-07-10,Powell Street BART,39,2014-07-10,Market at Sansome,77,329
2014-07-10,San Francisco Caltrain (Townsend at 4th),70,2014-07-10,Davis at Jackson,42,702
2014-07-10,San Francisco Caltrain (Townsend at 4th),70,2014-07-10,Davis at Jackson,42,1010
2014-07-10,Steuart at Market,74,2014-07-10,San Francisco Caltrain 2 (330 Townsend),69,679
2014-07-10,San Francisco Caltrain (Townsend at 4th),70,2014-07-10,Civic Center BART (7th at Market),72,750
2014-07-10,San Francisco Caltrain (Townsend at 4th),70,2014-07-10,Temporary Transbay Terminal (Howard at Beale),55,610
2014-07-10,Embarcadero at Vallejo,48,2014-07-10,Steuart at Market,74,256
2014-07-10,San Francisco Caltrain (Townsend at 4th),70,2014-07-10,Embarcadero at Vallejo,48,842
2014-07-10,San Francisco Caltrain (Townsend at 4th),70,2014-07-10,Embarcadero at Vallejo,48,856
2014-07-10,San Francisco Caltrain (Townsend at 4th),70,2014-07-10,Embarcadero at Vallejo,48,844
2014-07-10,Powell Street BART,39,2014-07-10,San Francisco Caltrain (Townsend at 4th),70,371
2014-07-10,San Francisco Caltrain (Townsend at 4th),70,2014-07-10,Market at Sansome,77,496
2014-07-10,Temporary Transbay Terminal (Howard at Beale),55,2014-07-10,Market at Sansome,77,346
2014-07-10,Grant Avenue at Columbus Avenue,73,2014-07-10,Beale at Market,56,393
2014-07-10,Howard at 2nd,63,2014-07-10,San Francisco Caltrain 2 (330 Townsend),69,524
2014-07-10,Harry Bridges Plaza (Ferry Building),50,2014-07-10,5th at Howard,57,659
2014-07-10,South Van Ness at Market,66,2014-07-10,Market at Sansome,77,512
2014-07-10,Mountain View Caltrain Station,28,2014-07-10,Mountain View City Hall,27,289
2014-07-10,Embarcadero at Bryant,54,2014-07-10,Harry Bridges Plaza (Ferry Building),50,359
2014-07-10,Mountain View Caltrain Station,28,2014-07-10,Mountain View City Hall,27,224
2014-07-10,Mountain View Caltrain Station,28,2014-07-10,Mountain View City Hall,27,241
2014-07-10,Commercial at Montgomery,45,2014-07-10,Market at 4th,76,320
2014-07-10,San Francisco City Hall,58,2014-07-10,Powell Street BART,39,399
2014-07-10,Evelyn Park and Ride,30,2014-07-10,Mountain View Caltrain Station,28,282
2014-07-10,Harry Bridges Plaza (Ferry Building),50,2014-07-10,Embarcadero at Sansome,60,422
2014-07-10,2nd at Townsend,61,2014-07-10,Steuart at Market,74,432
2014-07-10,Temporary Transbay Terminal (Howard at Beale),55,2014-07-10,Market at 4th,76,462
2014-07-10,Market at Sansome,77,2014-07-10,2nd at South Park,64,295
2014-07-10,Golden Gate at Polk,59,2014-07-10,Townsend at 7th,65,539
2014-07-10,South Van Ness at Market,66,2014-07-10,Powell Street BART,39,344
2014-07-10,Harry Bridges Plaza (Ferry Building),50,2014-07-10,Embarcadero at Vallejo,48,359
2014-07-10,Market at 10th,67,2014-07-10,2nd at South Park,64,743
2014-07-10,Mechanics Plaza (Market at Battery),75,2014-07-10,2nd at Townsend,61,508
2014-07-10,2nd at Folsom,62,2014-07-10,San Francisco Caltrain (Townsend at 4th),70,570
2014-07-10,Steuart at Market,74,2014-07-10,Harry Bridges Plaza (Ferry Building),50,125
2014-07-10,Townsend at 7th,65,2014-07-10,Market at Sansome,77,768
2014-07-10,2nd at Folsom,62,2014-07-10,Washington at Kearny,46,609
2014-07-10,St James Park,13,2014-07-10,Arena Green / SAP Center,14,405
2014-07-10,Powell at Post (Union Square),71,2014-07-10,Washington at Kearny,46,297
2014-07-10,Commercial at Montgomery,45,2014-07-10,San Francisco Caltrain (Townsend at 4th),70,726
2014-07-10,Mountain View Caltrain Station,28,2014-07-10,Mountain View City Hall,27,227
2014-07-10,San Francisco Caltrain (Townsend at 4th),70,2014-07-10,Market at Sansome,77,635
2014-07-10,Harry Bridges Plaza (Ferry Building),50,2014-07-10,Embarcadero at Sansome,60,262
2014-07-10,Civic Center BART (7th at Market),72,2014-07-10,Townsend at 7th,65,454
2014-07-10,Market at 10th,67,2014-07-10,Market at 4th,76,385
2014-07-10,2nd at Folsom,62,2014-07-10,Powell Street BART,39,434
2014-07-10,San Francisco Caltrain (Townsend at 4th),70,2014-07-10,Townsend at 7th,65,341
2014-07-10,San Antonio Caltrain Station,29,2014-07-10,San Antonio Shopping Center,31,265
2014-07-10,San Antonio Caltrain Station,29,2014-07-10,San Antonio Shopping Center,31,255
2014-07-10,San Francisco Caltrain (Townsend at 4th),70,2014-07-10,Harry Bridges Plaza (Ferry Building),50,811
2014-07-10,Mechanics Plaza (Market at Battery),75,2014-07-10,Davis at Jackson,42,193
2014-07-10,Temporary Transbay Terminal (Howard at Beale),55,2014-07-10,Grant Avenue at Columbus Avenue,73,849
2014-07-10,Harry Bridges Plaza (Ferry Building),50,2014-07-10,Embarcadero at Sansome,60,372
2014-07-10,Temporary Transbay Terminal (Howard at Beale),55,2014-07-10,5th at Howard,57,446
2014-07-10,Steuart at Market,74,2014-07-10,San Francisco Caltrain 2 (330 Townsend),69,700
2014-07-10,San Antonio Caltrain Station,29,2014-07-10,San Antonio Shopping Center,31,300
2014-07-10,San Antonio Caltrain Station,29,2014-07-10,San Antonio Shopping Center,31,258
2014-07-10,Beale at Market,56,2014-07-10,Beale at Market,56,1243
2014-07-10,Embarcadero at Bryant,54,2014-07-10,Clay at Battery,41,489
2014-07-10,Temporary Transbay Terminal (Howard at Beale),55,2014-07-10,5th at Howard,57,371
2014-07-10,San Francisco Caltrain 2 (330 Townsend),69,2014-07-10,Townsend at 7th,65,265
2014-07-10,Temporary Transbay Terminal (Howard at Beale),55,2014-07-10,5th at Howard,57,414
2014-07-10,Grant Avenue at Columbus Avenue,73,2014-07-10,Townsend at 7th,65,1197
2014-07-10,2nd at South Park,64,2014-07-10,Embarcadero at Vallejo,48,877
2014-07-10,Market at 10th,67,2014-07-10,Market at Sansome,77,604
2014-07-10,Ryland Park,84,2014-07-10,SJSU 4th at San Carlos,12,557
2014-07-10,Embarcadero at Bryant,54,2014-07-10,Clay at Battery,41,635
2014-07-10,Harry Bridges Plaza (Ferry Building),50,2014-07-10,Howard at 2nd,63,299
2014-07-10,Market at 10th,67,2014-07-10,San Francisco Caltrain (Townsend at 4th),70,550
2014-07-10,Temporary Transbay Terminal (Howard at Beale),55,2014-07-10,Market at 4th,76,477
2014-07-10,Powell at Post (Union Square),71,2014-07-10,Market at Sansome,77,195
2014-07-10,Temporary Transbay Terminal (Howard at Beale),55,2014-07-10,Powell Street BART,39,687
2014-07-10,Spear at Folsom,49,2014-07-10,San Francisco Caltrain (Townsend at 4th),70,428
2014-07-10,Harry Bridges Plaza (Ferry Building),50,2014-07-10,Townsend at 7th,65,838
2014-07-10,Steuart at Market,74,2014-07-10,Embarcadero at Folsom,51,122
2014-07-10,Temporary Transbay Terminal (Howard at Beale),55,2014-07-10,5th at Howard,57,400
2014-07-10,San Francisco Caltrain 2 (330 Townsend),69,2014-07-10,Market at 10th,67,577
2014-07-10,Beale at Market,56,2014-07-10,San Francisco Caltrain (Townsend at 4th),70,610
2014-07-10,Harry Bridges Plaza (Ferry Building),50,2014-07-10,2nd at South Park,64,537
2014-07-10,Grant Avenue at Columbus Avenue,73,2014-07-10,Broadway St at Battery St,82,158
2014-07-10,Harry Bridges Plaza (Ferry Building),50,2014-07-10,Market at Sansome,77,276
2014-07-10,Mechanics Plaza (Market at Battery),75,2014-07-10,Davis at Jackson,42,446
2014-07-10,Temporary Transbay Terminal (Howard at Beale),55,2014-07-10,Broadway St at Battery St,82,462
2014-07-10,Palo Alto Caltrain Station,34,2014-07-10,Cowper at University,37,355
2014-07-10,San Francisco Caltrain (Townsend at 4th),70,2014-07-10,Clay at Battery,41,855
2014-07-10,Powell at Post (Union Square),71,2014-07-10,Mechanics Plaza (Market at Battery),75,220
2014-07-10,San Francisco Caltrain 2 (330 Townsend),69,2014-07-10,5th at Howard,57,291
2014-07-10,Harry Bridges Plaza (Ferry Building),50,2014-07-10,Market at Sansome,77,357
2014-07-10,San Francisco Caltrain (Townsend at 4th),70,2014-07-10,Market at 10th,67,681
2014-07-10,San Francisco Caltrain (Townsend at 4th),70,2014-07-10,Commercial at Montgomery,45,713
2014-07-10,Temporary Transbay Terminal (Howard at Beale),55,2014-07-10,San Francisco Caltrain (Townsend at 4th),70,562
2014-07-10,Davis at Jackson,42,2014-07-10,Clay at Battery,41,208
2014-07-10,San Francisco Caltrain (Townsend at 4th),70,2014-07-10,Howard at 2nd,63,417
2014-07-10,Embarcadero at Folsom,51,2014-07-10,2nd at South Park,64,488
2014-07-10,San Francisco Caltrain (Townsend at 4th),70,2014-07-10,Commercial at Montgomery,45,520
2014-07-10,San Francisco Caltrain (Townsend at 4th),70,2014-07-10,Temporary Transbay Terminal (Howard at Beale),55,852
2014-07-10,San Francisco Caltrain (Townsend at 4th),70,2014-07-10,Embarcadero at Folsom,51,486
2014-07-10,San Francisco Caltrain (Townsend at 4th),70,2014-07-10,Steuart at Market,74,528
2014-07-10,Embarcadero at Bryant,54,2014-07-10,Embarcadero at Folsom,51,240
2014-07-10,Golden Gate at Polk,59,2014-07-10,Embarcadero at Vallejo,48,851
2014-07-10,Commercial at Montgomery,45,2014-07-10,Temporary Transbay Terminal (Howard at Beale),55,281
2014-07-10,Embarcadero at Sansome,60,2014-07-10,Clay at Battery,41,324
2014-07-10,San Francisco Caltrain (Townsend at 4th),70,2014-07-10,Temporary Transbay Terminal (Howard at Beale),55,690
2014-07-10,Powell at Post (Union Square),71,2014-07-10,San Francisco Caltrain (Townsend at 4th),70,710
2014-07-10,2nd at South Park,64,2014-07-10,Mechanics Plaza (Market at Battery),75,442
2014-07-10,Temporary Transbay Terminal (Howard at Beale),55,2014-07-10,Broadway St at Battery St,82,630
2014-07-10,Howard at 2nd,63,2014-07-10,5th at Howard,57,272
2014-07-10,San Jose Diridon Caltrain Station,2,2014-07-10,Santa Clara at Almaden,4,277
2014-07-10,Powell at Post (Union Square),71,2014-07-10,San Francisco Caltrain 2 (330 Townsend),69,539
2014-07-10,Temporary Transbay Terminal (Howard at Beale),55,2014-07-10,Powell Street BART,39,626
2014-07-10,Townsend at 7th,65,2014-07-10,San Francisco Caltrain 2 (330 Townsend),69,249
2014-07-10,Spear at Folsom,49,2014-07-10,2nd at South Park,64,394
2014-07-10,Townsend at 7th,65,2014-07-10,San Francisco Caltrain (Townsend at 4th),70,224
2014-07-10,Powell at Post (Union Square),71,2014-07-10,Washington at Kearny,46,265
2014-07-10,Beale at Market,56,2014-07-10,Temporary Transbay Terminal (Howard at Beale),55,144
2014-07-10,Davis at Jackson,42,2014-07-10,Powell Street BART,39,653
2014-07-10,Castro Street and El Camino Real,32,2014-07-10,Mountain View Caltrain Station,28,270
2014-07-10,Washington at Kearny,46,2014-07-10,San Francisco Caltrain 2 (330 Townsend),69,1071
2014-07-10,San Francisco Caltrain (Townsend at 4th),70,2014-07-10,Market at 10th,67,714
2014-07-10,Harry Bridges Plaza (Ferry Building),50,2014-07-10,2nd at Townsend,61,445
2014-07-10,Embarcadero at Bryant,54,2014-07-10,San Francisco Caltrain (Townsend at 4th),70,387
2014-07-10,San Francisco Caltrain (Townsend at 4th),70,2014-07-10,Broadway St at Battery St,82,751
2014-07-10,2nd at Folsom,62,2014-07-10,San Francisco Caltrain (Townsend at 4th),70,370
2014-07-10,San Francisco Caltrain (Townsend at 4th),70,2014-07-10,Temporary Transbay Terminal (Howard at Beale),55,646
2014-07-10,Spear at Folsom,49,2014-07-10,San Francisco Caltrain (Townsend at 4th),70,545
2014-07-10,South Van Ness at Market,66,2014-07-10,San Francisco Caltrain (Townsend at 4th),70,612
2014-07-10,San Francisco Caltrain 2 (330 Townsend),69,2014-07-10,5th at Howard,57,394
2014-07-10,Steuart at Market,74,2014-07-10,Townsend at 7th,65,819
2014-07-10,San Francisco Caltrain (Townsend at 4th),70,2014-07-10,Davis at Jackson,42,842
2014-07-10,Mechanics Plaza (Market at Battery),75,2014-07-10,Market at 10th,67,740
2014-07-10,Steuart at Market,74,2014-07-10,San Francisco Caltrain (Townsend at 4th),70,819
2014-07-10,Steuart at Market,74,2014-07-10,2nd at Townsend,61,386
2014-07-10,San Francisco Caltrain (Townsend at 4th),70,2014-07-10,Temporary Transbay Terminal (Howard at Beale),55,659
2014-07-10,San Francisco Caltrain (Townsend at 4th),70,2014-07-10,Harry Bridges Plaza (Ferry Building),50,796
2014-07-10,San Francisco Caltrain (Townsend at 4th),70,2014-07-10,Market at 10th,67,813
2014-07-10,San Francisco Caltrain (Townsend at 4th),70,2014-07-10,Embarcadero at Sansome,60,954
2014-07-10,Grant Avenue at Columbus Avenue,73,2014-07-10,Embarcadero at Folsom,51,523
2014-07-10,San Francisco Caltrain (Townsend at 4th),70,2014-07-10,Steuart at Market,74,910
2014-07-10,Golden Gate at Polk,59,2014-07-10,Market at Sansome,77,484
2014-07-10,San Francisco Caltrain (Townsend at 4th),70,2014-07-10,Temporary Transbay Terminal (Howard at Beale),55,605
2014-07-10,Civic Center BART (7th at Market),72,2014-07-10,Market at 10th,67,208
2014-07-10,San Francisco Caltrain (Townsend at 4th),70,2014-07-10,Embarcadero at Vallejo,48,888
2014-07-10,San Francisco Caltrain (Townsend at 4th),70,2014-07-10,Beale at Market,56,876
2014-07-10,San Francisco Caltrain (Townsend at 4th),70,2014-07-10,Beale at Market,56,778
2014-07-10,Grant Avenue at Columbus Avenue,73,2014-07-10,Clay at Battery,41,189
2014-07-10,Golden Gate at Polk,59,2014-07-10,San Francisco Caltrain (Townsend at 4th),70,678
2014-07-10,Temporary Transbay Terminal (Howard at Beale),55,2014-07-10,Broadway St at Battery St,82,686
2014-07-10,Howard at 2nd,63,2014-07-10,Market at 4th,76,338
2014-07-10,Townsend at 7th,65,2014-07-10,South Van Ness at Market,66,593
2014-07-10,Harry Bridges Plaza (Ferry Building),50,2014-07-10,Market at Sansome,77,357
2014-07-10,San Francisco Caltrain (Townsend at 4th),70,2014-07-10,Harry Bridges Plaza (Ferry Building),50,743
2014-07-10,5th at Howard,57,2014-07-10,Commercial at Montgomery,45,484
2014-07-10,Howard at 2nd,63,2014-07-10,2nd at South Park,64,183
2014-07-10,Mountain View Caltrain Station,28,2014-07-10,Mountain View City Hall,27,281
2014-07-10,Temporary Transbay Terminal (Howard at Beale),55,2014-07-10,2nd at Townsend,61,375
2014-07-10,San Francisco Caltrain 2 (330 Townsend),69,2014-07-10,Market at Sansome,77,760
2014-07-10,2nd at South Park,64,2014-07-10,Market at 10th,67,878
2014-07-10,Paseo de San Antonio,7,2014-07-10,San Jose Diridon Caltrain Station,2,493
2014-07-10,Temporary Transbay Terminal (Howard at Beale),55,2014-07-10,Clay at Battery,41,256
2014-07-10,Spear at Folsom,49,2014-07-10,Steuart at Market,74,194
2014-07-10,San Francisco Caltrain (Townsend at 4th),70,2014-07-10,Steuart at Market,74,615
2014-07-10,Embarcadero at Bryant,54,2014-07-10,Embarcadero at Vallejo,48,426
2014-07-10,San Jose Civic Center,3,2014-07-10,San Jose Diridon Caltrain Station,2,401
2014-07-10,Temporary Transbay Terminal (Howard at Beale),55,2014-07-10,Powell Street BART,39,491
2014-07-10,Market at 4th,76,2014-07-10,Market at Sansome,77,232
2014-07-10,Beale at Market,56,2014-07-10,San Francisco Caltrain 2 (330 Townsend),69,611
2014-07-10,San Francisco Caltrain (Townsend at 4th),70,2014-07-10,Market at Sansome,77,548
2014-07-10,2nd at Townsend,61,2014-07-10,San Francisco Caltrain (Townsend at 4th),70,268
2014-07-10,San Francisco Caltrain (Townsend at 4th),70,2014-07-10,Harry Bridges Plaza (Ferry Building),50,539
2014-07-10,San Francisco Caltrain (Townsend at 4th),70,2014-07-10,Embarcadero at Folsom,51,510
2014-07-10,Embarcadero at Bryant,54,2014-07-10,San Francisco Caltrain (Townsend at 4th),70,394
2014-07-10,Rengstorff Avenue / California Street,33,2014-07-10,Mountain View Caltrain Station,28,610
2014-07-10,San Francisco Caltrain (Townsend at 4th),70,2014-07-10,Howard at 2nd,63,463
2014-07-10,San Francisco Caltrain (Townsend at 4th),70,2014-07-10,Davis at Jackson,42,786
2014-07-10,San Jose Diridon Caltrain Station,2,2014-07-10,San Pedro Square,6,387
2014-07-10,Beale at Market,56,2014-07-10,Spear at Folsom,49,244
2014-07-10,San Francisco Caltrain 2 (330 Townsend),69,2014-07-10,Powell Street BART,39,536
2014-07-10,San Francisco Caltrain 2 (330 Townsend),69,2014-07-10,Market at 10th,67,638
2014-07-10,Mountain View City Hall,27,2014-07-10,Mountain View Caltrain Station,28,249
2014-07-10,Harry Bridges Plaza (Ferry Building),50,2014-07-10,Embarcadero at Sansome,60,554
2014-07-10,Powell at Post (Union Square),71,2014-07-10,San Francisco Caltrain (Townsend at 4th),70,655
2014-07-10,San Francisco Caltrain (Townsend at 4th),70,2014-07-10,Post at Kearny,47,466
